"id","parent_id","usuario_id","tipo_sigo_id","tipo_marca_id","clase_id","pais_id","numero_solicitud","nombre","numero_registro","fecha_registro","numero_renovacion","numero_publicacion","numero_gaceta","fecha_publicacion","fecha_importacion","activo","valido","importado","activa","created_at","updated_at","anterior","propia"
18311,0,1,1,1,5,,"5189-2006","AVANDACHOL","110553-C",29/08/2007,,"122431","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18312,0,1,1,1,32,,"5201-2006","EXPLORER",,,,"122437","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18313,0,1,0,1,5,,,"SOFZIA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18314,0,1,3,2,42,,"4012-1998","FRISBY","76333-C",07/12/1999,,"84552",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18315,0,1,3,1,30,,"4014-1998","FRISBY","76335-C",07/12/1999,,"84554",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18316,0,1,3,1,29,,"4013-1998","FRISBY","76334-C",07/12/1999,,"84553",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18317,0,1,1,1,14,,"5025-2006","SAFIRO","110552-C",29/08/2007,,"122369","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18318,0,1,3,1,2,,"5042-2006","PINTURAS RENNER","110584-C",30/08/2007,,"122504","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18319,0,1,3,1,5,,"5196-2006","ROWE FEM SABEMOS COMO CUIDARTE","110671-C",06/09/2007,,"122542","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18320,0,1,3,1,29,,"3254-2007","PRONACA","113436-C",16/05/2008,,"126001","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18321,0,1,1,1,3,,"3175-2007","LIPORED","113290-C",14/05/2008,,"125588","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18322,0,1,1,1,5,,"3176-2007","ELIPOLOL",,,,"125589","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18323,0,1,3,1,3,,"3255-2007","AZABAK","113437-C",16/05/2008,,"126002","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18324,0,1,1,1,5,,"3127-2007","PLENITUD PROTECT","113363-C",15/05/2008,,"125577","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18325,0,1,1,1,16,,"3134-2007","EL PAÑAL QUE LO TIENE TODO","113292-C",14/05/2008,,"125579","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18326,0,1,1,1,29,,"4842-2007","FRUGOS NUTRI PLUS","113961-C",30/06/2008,,"126982","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18327,0,1,3,1,16,,,"LA HOGUERA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18328,0,1,3,1,16,,,"LA MANCHA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18329,0,1,3,1,16,,,"PURA LETRA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18330,0,1,3,1,5,,"5204-2006","ROEMMERS NEUROCIENCIAS","110585-C",30/08/2007,,"122546","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18331,0,1,3,2,41,,,"LA HOGUERA EDITORIAL",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18332,0,1,3,1,16,,,"ABRAPALABRA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18333,0,1,3,1,16,,,"LA SIEMBRA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18334,0,1,3,2,35,,"5205-2006","ROEMMERS NEUROCIENCIAS","110573-C",30/08/2007,,"122547","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18335,0,1,3,1,5,,"5194-2006","ROWE","110724-C",07/09/2007,,"122540","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18336,0,1,3,2,35,,"5195-2006","ROWE","110723-C",07/09/2007,,"122541","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18337,0,1,3,1,5,,"5199-2006","MEDIHEALTH CUIDAMOS LO QUE LA NATURALEZA CREA","110583-C",30/08/2007,,"122545","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18338,0,1,3,2,35,,"5198-2006","MEDIHEALTH CUIDAMOS LO QUE LA NATURALEZ CREA","110591-C",30/08/2007,,"122544","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18339,0,1,3,1,5,,,"ROWE FEM",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
18340,0,1,3,2,35,,"5197-2006","ROWE FEM SABEMOS COMO CUIDARTE","110672-C",06/09/2007,,"122543","2985",11/04/2007,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19626,0,1,1,1,29,,"454-1997","CONDE DE OLIVARES","64861-C",04/11/1997,"72469-A","76086",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19627,0,1,1,1,31,,"455-1997","CONDE DE OLIVARES","64862-C",04/11/1997,"72468-A","76087",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19629,0,1,1,1,5,,"5278-2007","KAONOL",,,,"127835","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19630,0,1,3,1,5,,"5155-2007","ACCES AU MEDICAMENT","114524-C",30/07/2008,,"128561","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19631,0,1,3,1,9,,"5156-2007","ACCES AU MEDICAMENT","114585-C",04/08/2008,,"128562","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19632,0,1,3,1,16,,"5157-2007","ACCES AU MEDICAMENT","114584-C",04/08/2008,,"128563","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19633,0,1,3,2,35,,"5158-2007","ACCES AU MEDICAMENT","114583-C",04/08/2008,,"128564","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19634,0,1,3,2,36,,"5159-2007","ACCES AU MEDICAMENT","114582-C",04/08/2008,,"128565","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19635,0,1,3,2,38,,"5160-2007","ACCES AU MEDICAMENT","114581-C",04/08/2008,,"128566","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19636,0,1,3,2,41,,"5161-2007","ACCES AU MEDICAMENT","114580-C",04/08/2008,,"128567","3086",28/04/1985,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19637,0,1,3,2,42,,"5162-2007","ACCES AU MEDICAMENT","114579-C",04/08/2008,,"128568","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19638,0,1,3,2,44,,"5163-2007","ACCES AU MEDICAMENT","114578-C",04/08/2008,,"128569","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19639,0,1,3,1,9,,"5054-2007","Q-MATIC","115033-C",08/09/2008,,"128656","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19640,0,1,3,1,16,,"5055-2007","Q-MATIC","115034-C",08/09/2008,,"128657","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19641,0,1,3,2,37,,"5056-2007","EPM","120334-C",13/10/2009,,"135441","0040",06/07/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
21528,0,1,1,1,32,,"3996-2009","COCA-COLA",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19429,0,1,0,1,32,,"4040-2007","DISEÑO DE BOTELLA","120096-C",31/08/2009,,"127090","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19642,0,1,3,1,3,,"5166-2007","ESIKA SEDUCING ORCHIDEA","114553-C",31/07/2008,,"128570","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19643,0,1,3,1,3,,"5164-2007","DEPISILK","114575-C",04/08/2008,,"128072","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19644,0,1,1,1,16,,"5205-2007","SCOTT MICRO-TEJIDO",,,,"127792","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19652,0,1,1,1,30,,"5234-2007","DALE",,,,"131009","3129",09/10/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19653,0,1,1,1,5,,"5429-2007","FINORINEX","115784-C",17/10/2008,,"127872","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19654,0,1,3,1,33,,"5371-2007","SELECTO","114687-C",08/08/2008,,"128659","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19655,0,1,3,1,30,,"5406-2007","HARALD MELKEN","114760-C",12/08/2008,,"128111","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19656,0,1,2,1,33,,"5373-2007","DISEÑO","114688-C",08/08/2008,,"128660","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19657,0,1,2,1,33,,"5372-2007","DISEÑO - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
19658,0,1,2,1,33,,"5374-2007","DISEÑO","114689-C",08/08/2008,,"128661","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19659,0,1,3,1,30,,"5407-2007","HARALD","114759-C",12/08/2008,,"128112","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19662,0,1,1,1,5,,"5404-2007","OBEXOL","114752-C",12/08/2008,,"127866","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19733,0,1,1,1,5,,"6031-2007","TIMOBRIM","115857-C",21/10/2008,,"128045","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19734,0,1,1,1,3,,"6030-2007","EMUBASE","115803-C",17/10/2008,,"128044","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19735,0,1,1,1,5,,"6029-2007","EMUBASE","115587-C",03/10/2008,,"128043","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19736,0,1,1,1,3,,"6025-2007","INOKAT","115785-C",17/10/2008,,"128039","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19430,0,1,1,1,9,,"4137-2007","BUSINESS BYDESIGN","113924-C",13/06/2008,,"126758","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19737,0,1,1,1,5,,"6028-2007","INOKAT","115588-C",03/10/2008,,"128042","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19738,0,1,1,1,3,,"5870-2007","URCA","115078-C",09/09/2008,,"127994","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19739,0,1,1,1,5,,"5928-2007","CINALENT","114961-C",02/09/2008,,"127999","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19740,0,1,1,1,5,,"5929-2007","LIPANTYL","114960-C",02/09/2008,,"128000","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19741,0,1,1,1,5,,"5930-2007","NOVOFOLIC","114959-C",02/09/2008,,"128001","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19742,0,1,1,1,5,,"5931-2007","ACIFOL","114978-C",02/09/2008,,"128002","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19743,0,1,1,1,5,,"5932-2007","DINEUROL","114969-C",02/09/2008,,"128003","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19744,0,1,1,1,5,,"5933-2007","METIOGEN","114968-C",02/09/2008,,"128004","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19745,0,1,1,1,5,,"5934-2007","VINCADIL","114966-C",02/09/2008,,"128005","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19746,0,1,1,1,5,,"5935-2007","REDUGRASS","114967-C",02/09/2008,,"128006","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19747,0,1,1,1,5,,"5936-2007","ARTRODAR","114965-C",02/09/2008,,"128007","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19748,0,1,1,1,5,,"5937-2007","MAXIOSTENIL","114964-C",02/09/2008,,"128008","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19749,0,1,1,1,5,,"5938-2007","ARTRAIT","114963-C",02/09/2008,,"128009","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19750,0,1,1,1,5,,"5939-2007","CIRCONYL","114962-C",02/09/2008,,"128010","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19751,0,1,1,1,5,,"5940-2007","ALGIO NERVOMAX","114986-C",02/09/2008,,"128011","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19752,0,1,1,1,5,,"5941-2007","BLASTOP","114973-C",02/09/2008,,"128012","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19753,0,1,1,1,12,,"5942-2007","VAYU","115059-C",08/09/2008,,"128444","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19754,0,1,1,1,12,,"5943-2007","STUD","115031-C",08/09/2008,,"128445","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19756,0,1,1,1,32,,"6041-2007","FITOTRITION",,,,"128053","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19757,0,1,3,1,3,,"6039-2007","XIANA","115048-C",08/09/2008,,"128270","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19758,0,1,1,1,5,,"6040-2007","CANDIPAC","115084-C",09/09/2008,,"128052","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19759,0,1,1,1,15,,"6043-2007","VIC FIRTH","115032-C",08/09/2008,,"128446","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19760,0,1,1,1,5,,"6042-2007","PREPANDRIX","115083-C",09/09/2008,,"128054","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19761,0,1,1,1,5,,"6081-2007","CAPRIMIDA","115817-C",17/10/2008,,"128062","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19762,0,1,3,2,43,,"6082-2007","DE K'FFE",,,,"128283","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19763,0,1,1,1,21,,"6066-2007","SCOTT MAGIMAX","115082-C",09/09/2008,,"128058","3086",28/04/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19786,0,1,3,1,25,,"0091-2008","BASIC HOUSE lifetime wear","116181-C",25/11/2008,,"129668","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19787,0,1,3,1,18,,"0092-2008","MIND BRIDGE",,,,"129669","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19788,0,1,3,1,25,,"0093-2008","MIND BRIDGE","116192-C",26/11/2008,,"129670","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19789,0,1,3,1,18,,"0094-2008","VOLL","116191-C",26/11/2008,,"129671","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
21559,0,1,1,1,28,,"4323-2009","LIV",,,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19790,0,1,3,1,25,,"0095-2008","VOLL","116203-C",26/11/2008,,"129672","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19859,0,1,3,4,37,,"2782-2007","SAE GROUP",,,,"126531","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19860,0,1,3,4,42,,"2783-2007","SAE GROUP",,,,"126532","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19861,0,1,1,1,5,,,"ESTRELLA ZIG-ZAG","30357-C",20/02/1975,"64485-A",,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19862,0,1,1,1,5,,"1180-1996","MATERSEC","67206-C",25/08/1998,,"75689","2030",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19863,0,1,1,1,5,,"1864-2006","PROMAM","106412-C",21/11/2006,,"118928","2905",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19864,0,1,1,1,5,,,"PROMAN","61492-C",23/07/1996,"67199-A","65273","1924",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19865,0,1,1,1,30,,"0162-1988","ARLISTAN","47440-C",19/07/1988,"54129-A","48699","1550",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19867,0,1,1,1,30,,"2744-1995","MARILEO","64631-C",24/09/1997,"69593-A","69625","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19868,0,1,1,1,30,,"2737-1995","ALFIL","64954-C",18/11/1997,"69596-A","69618","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19869,0,1,1,1,30,,"2727-1995","MUSEL","64632-C",24/09/1997,"69594-A","69608","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19870,0,1,1,1,30,,"2738-1995","NIMES","64950-C",18/11/1997,"69597-A","69619","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19871,0,1,1,1,30,,"2740-1995","GIJON","64951-C",18/11/1997,"69897-A","69621","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19872,0,1,1,1,30,,"2741-1995","LUCIA MATTEI","64952-C",18/11/1997,"69595-A","69622","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19873,0,1,1,1,30,,"2739-1995","PAMELA","64953-C",18/11/1997,"69592-A","69620","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19874,0,1,1,1,30,,"2743-1995","CHEVERE","64630-C",24/09/1997,"69591-A","69620","1952",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19875,0,1,1,1,30,,"1235-1995","OKEY","105296-C",06/09/2006,,"115678","2823",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19879,0,1,1,1,30,,"1236-2005","RICHMOND","104470-C",18/07/2006,,"115679","2823",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19880,0,1,1,1,30,,"1793-1995","ZUCOA","80012-C",14/07/2000,,"68680","1950",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19881,0,1,1,1,30,,"2742-1995","CAMPANITAS-666","71141-C",01/03/1999,,"69623","1952",,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
19882,0,1,1,1,30,,"3953-2004","MALTIFE","104404-C",13/07/2006,,"115651","2823",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19883,0,1,1,1,30,,"0035-1992","MARCOLLA","54342-C",11/02/1993,"62527-A","56389","1760",,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19884,0,1,1,1,29,,"2458-1993","GALLO",,,,"61977",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19885,0,1,1,1,30,,"1355-1997","GALLO",,,,"77032",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19904,0,1,1,2,42,,"1752-1995","GLAXO WELLCOME","65408-C",11/02/1998,"71148-A","68639",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19905,0,1,1,1,3,,"1750-1995","GLAXO WELLCOME","65448-C",27/02/1998,"71144-A","68637",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19906,0,1,1,1,16,,"1746-1995","GLAXO WELLCOME","65454-C",04/03/1998,"71288-A","68633",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19907,0,1,1,1,10,,"1747-1995","GLAXO WELLCOME","65455-C",04/03/1998,"71289-A","68634",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
20580,0,1,3,1,16,,"4169-2008","Personalidade Baby","119487-C",15/06/2009,,"133340","3159",15/01/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19431,0,1,1,1,16,,"4138-2007","BUSINESS BYDESIGN","113923-C",13/06/2008,,"126759","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19908,0,1,1,1,9,,"1748-1995","GLAXO WELLCOME","65456-C",04/03/1998,"71145-A","68635",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19909,0,1,1,1,5,,"1749-1995","GLAXO WELLCOME","65457-C",04/03/1998,"71149-A","68636",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19910,0,1,1,1,1,,"1751-1995","GLAXO WELLCOME","65458-C",04/03/1998,"71146-A","68638",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19911,0,1,1,2,41,,"1745-1995","GLAXO WELLCOME","65512-C",16/03/1998,"71147-A","68632",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19912,0,1,2,1,5,,"2772-1995","ZOVIRAX BC 1","65561-C",17/03/1998,"71150-A","69653",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19913,0,1,1,1,8,,"4447-1997","BONDO","74639-C",31/08/1999,,"80989",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19969,0,1,1,1,32,,"1228-2008","FITOS PARA LA VIDA","115199-C",17/09/2008,,"129560","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19970,0,1,1,1,32,,"1229-2008","FITOX","115241-C",18/09/2008,,"129010","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19971,0,1,1,1,3,,"1227-2008","CY°ZONE VIVLY","115238-C",18/09/2008,,"129009","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19972,0,1,1,1,5,,"1318-2008","DOLOTEN",,,,"129038","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19973,0,1,1,1,5,,"1317-2008","MATIX - 666",,,,,,,07/08/2010,0,1,0,0,07/08/2010,07/08/2010,0,1
19974,0,1,3,1,9,,"1284-A-2008","A4 TECH","115158-C",17/09/2008,,"129328","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19975,0,1,3,1,12,,"1284-2008","MOTO PECAS",,,,"135450","0040",06/07/2009,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19976,0,1,1,1,7,,,"ELGIN","33839-C",19/09/1977,"51031-A","34041",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19977,0,1,3,1,3,,"1295-2008","ESIKA EXUS","115157-C",17/09/2008,,"129329","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19432,0,1,1,2,35,,"4136-2007","BUSINESS BYDESIGN","114057-C",08/07/2008,,"126757","3070",29/02/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19978,0,1,2,1,32,,"1314-2008","DISEÑO DE GOTA","115169-C",17/09/2008,,"129333","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19979,0,1,2,2,41,,"1313-2008","DISEÑO DE GOTA","115168-C",17/09/2008,,"129332","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19980,0,1,2,1,32,,"1315-2008","DISEÑO","115170-C",17/09/2008,,"129334","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19981,0,1,2,2,41,,"1316-2008","DISEÑO","115171-C",17/09/2008,,"129335","3108",25/07/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19982,0,1,1,1,5,,,"ACTIFED","24016-C",08/01/1970,"55948-A","24004",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19983,0,1,1,1,5,,,"LOXAZOL","45452-C",11/02/1987,"51701-A","45991",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19984,0,1,1,1,5,,,"MALANIL","87224-C",09/07/2002,,"89858",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19985,0,1,1,1,5,,,"MALARONE","86726-C",13/06/2002,,"89617",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19986,0,1,1,1,5,,,"MALOPRIM","22175-C",11/02/1969,"54645-A","22733",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19987,0,1,1,1,5,,"3655-1999","MALVONE","86772-C",14/06/2002,,"89616",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19988,0,1,1,1,5,,,"MIGRIL","24605-C",11/06/1970,"58158-A","24655",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19989,0,1,1,1,5,,,"MIVACRON","51697-C",21/08/1991,"58149-A","52189",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19990,0,1,1,1,5,,,"MYLERAN","24019-C",08/01/1970,"55947-A","24001",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19991,0,1,1,1,5,,,"NEOSPORIN","24603-C",11/06/1970,"58160-A","24656",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19992,0,1,1,1,5,,"1448-1994","NIMBEX","60536-C",13/02/1996,,"64237",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19993,0,1,1,1,5,,,"OTOSPORIN","24018-C",08/01/1970,"58157-A","24002",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19994,0,1,3,2,42,,"3096-1998","POSITIVE ACTION","90387-C",09/06/2003,,,,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19281,0,1,1,1,5,,"3416-2007","RILGENIS","113500-C",21/05/2008,,"125683","3057",16/01/2008,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19282,0,1,3,1,41,,"3687-1998","CHEKEO",,,,"83158",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
19283,0,1,3,2,38,,"3686-1998","CHEKEO","78823-C",25/05/2000,,"83155",,,07/08/2010,1,1,0,1,07/08/2010,07/08/2010,0,1
